read_id	nh
ILLUMINA-075005_0053_FC:3:1:1743:1323#0	1
ILLUMINA-075005_0053_FC:3:1:1811:1318#0	1
ILLUMINA-075005_0053_FC:3:1:2326:1327#0	1
ILLUMINA-075005_0053_FC:3:1:2587:1324#0	1
ILLUMINA-075005_0053_FC:3:1:2848:1324#0	1
ILLUMINA-075005_0053_FC:3:1:2968:1323#0	1
ILLUMINA-075005_0053_FC:3:1:3369:1325#0	1
ILLUMINA-075005_0053_FC:3:1:3835:1325#0	1
ILLUMINA-075005_0053_FC:3:1:4110:1321#0	1
ILLUMINA-075005_0053_FC:3:1:4273:1324#0	1
ILLUMINA-075005_0053_FC:3:1:4299:1320#0	1
ILLUMINA-075005_0053_FC:3:1:4417:1322#0	1
ILLUMINA-075005_0053_FC:3:1:4502:1321#0	1
ILLUMINA-075005_0053_FC:3:1:4541:1328#0	1
ILLUMINA-075005_0053_FC:3:1:4608:1327#0	1
ILLUMINA-075005_0053_FC:3:1:5103:1326#0	1
ILLUMINA-075005_0053_FC:3:1:5979:1319#0	1
ILLUMINA-075005_0053_FC:3:1:6239:1321#0	1
ILLUMINA-075005_0053_FC:3:1:6555:1319#0	1
ILLUMINA-075005_0053_FC:3:1:7115:1320#0	1
ILLUMINA-075005_0053_FC:3:1:7553:1326#0	1
ILLUMINA-075005_0053_FC:3:1:7654:1328#0	1
ILLUMINA-075005_0053_FC:3:1:7723:1318#0	1
ILLUMINA-075005_0053_FC:3:1:8462:1324#0	1
ILLUMINA-075005_0053_FC:3:1:8626:1317#0	1
ILLUMINA-075005_0053_FC:3:1:8792:1318#0	1
ILLUMINA-075005_0053_FC:3:1:9102:1323#0	1
ILLUMINA-075005_0053_FC:3:1:9178:1319#0	1
ILLUMINA-075005_0053_FC:3:1:9567:1325#0	1
ILLUMINA-075005_0053_FC:3:1:9793:1325#0	1
ILLUMINA-075005_0053_FC:3:1:10608:1320#0	1
ILLUMINA-075005_0053_FC:3:1:10678:1327#0	1
ILLUMINA-075005_0053_FC:3:1:11061:1320#0	1
ILLUMINA-075005_0053_FC:3:1:11846:1324#0	1
ILLUMINA-075005_0053_FC:3:1:11887:1325#0	1
ILLUMINA-075005_0053_FC:3:1:12449:1318#0	1
ILLUMINA-075005_0053_FC:3:1:12688:1328#0	1
ILLUMINA-075005_0053_FC:3:1:12881:1321#0	1
ILLUMINA-075005_0053_FC:3:1:14083:1320#0	1
ILLUMINA-075005_0053_FC:3:1:14361:1318#0	1
ILLUMINA-075005_0053_FC:3:1:15166:1318#0	1
ILLUMINA-075005_0053_FC:3:1:15233:1322#0	1
ILLUMINA-075005_0053_FC:3:1:15304:1329#0	1
ILLUMINA-075005_0053_FC:3:1:15348:1328#0	1
ILLUMINA-075005_0053_FC:3:1:16266:1323#0	1
ILLUMINA-075005_0053_FC:3:1:16411:1319#0	1
ILLUMINA-075005_0053_FC:3:1:16693:1326#0	1
ILLUMINA-075005_0053_FC:3:1:16877:1325#0	1
ILLUMINA-075005_0053_FC:3:1:17194:1326#0	1
ILLUMINA-075005_0053_FC:3:1:17295:1321#0	1
ILLUMINA-075005_0053_FC:3:1:17633:1327#0	1
ILLUMINA-075005_0053_FC:3:1:17659:1329#0	1
ILLUMINA-075005_0053_FC:3:1:18200:1320#0	1
ILLUMINA-075005_0053_FC:3:1:18492:1319#0	1
ILLUMINA-075005_0053_FC:3:1:18888:1324#0	1
ILLUMINA-075005_0053_FC:3:1:19415:1323#0	1
ILLUMINA-075005_0053_FC:3:1:19550:1322#0	1
ILLUMINA-075005_0053_FC:3:1:1045:1339#0	1
ILLUMINA-075005_0053_FC:3:1:1914:1338#0	1
ILLUMINA-075005_0053_FC:3:1:2087:1335#0	1
ILLUMINA-075005_0053_FC:3:1:2108:1337#0	1
ILLUMINA-075005_0053_FC:3:1:2569:1340#0	1
ILLUMINA-075005_0053_FC:3:1:2795:1337#0	1
ILLUMINA-075005_0053_FC:3:1:3170:1340#0	1
ILLUMINA-075005_0053_FC:3:1:3222:1334#0	1
ILLUMINA-075005_0053_FC:3:1:3556:1339#0	1
ILLUMINA-075005_0053_FC:3:1:3590:1330#0	1
ILLUMINA-075005_0053_FC:3:1:4235:1337#0	1
ILLUMINA-075005_0053_FC:3:1:4627:1336#0	1
ILLUMINA-075005_0053_FC:3:1:4719:1335#0	1
ILLUMINA-075005_0053_FC:3:1:4880:1336#0	1
ILLUMINA-075005_0053_FC:3:1:5052:1331#0	1
ILLUMINA-075005_0053_FC:3:1:5951:1339#0	1
ILLUMINA-075005_0053_FC:3:1:6123:1332#0	1
ILLUMINA-075005_0053_FC:3:1:6693:1336#0	1
ILLUMINA-075005_0053_FC:3:1:7277:1331#0	1
ILLUMINA-075005_0053_FC:3:1:7429:1338#0	1
ILLUMINA-075005_0053_FC:3:1:7678:1336#0	1
ILLUMINA-075005_0053_FC:3:1:7818:1332#0	1
ILLUMINA-075005_0053_FC:3:1:8263:1338#0	1
ILLUMINA-075005_0053_FC:3:1:8480:1337#0	1
ILLUMINA-075005_0053_FC:3:1:8655:1332#0	1
ILLUMINA-075005_0053_FC:3:1:8675:1330#0	1
ILLUMINA-075005_0053_FC:3:1:8917:1334#0	1
ILLUMINA-075005_0053_FC:3:1:9293:1332#0	1
ILLUMINA-075005_0053_FC:3:1:9847:1335#0	1
ILLUMINA-075005_0053_FC:3:1:9895:1338#0	1
ILLUMINA-075005_0053_FC:3:1:10325:1339#0	1
ILLUMINA-075005_0053_FC:3:1:10423:1340#0	1
ILLUMINA-075005_0053_FC:3:1:10618:1338#0	1
ILLUMINA-075005_0053_FC:3:1:11093:1331#0	1
ILLUMINA-075005_0053_FC:3:1:11148:1338#0	1
ILLUMINA-075005_0053_FC:3:1:11294:1330#0	1
ILLUMINA-075005_0053_FC:3:1:11316:1333#0	1
ILLUMINA-075005_0053_FC:3:1:11511:1341#0	1
ILLUMINA-075005_0053_FC:3:1:11587:1332#0	1
ILLUMINA-075005_0053_FC:3:1:12374:1339#0	1
ILLUMINA-075005_0053_FC:3:1:12414:1340#0	1
ILLUMINA-075005_0053_FC:3:1:12613:1330#0	1
ILLUMINA-075005_0053_FC:3:1:13035:1339#0	1
ILLUMINA-075005_0053_FC:3:1:13123:1341#0	1
ILLUMINA-075005_0053_FC:3:1:13752:1338#0	1
ILLUMINA-075005_0053_FC:3:1:14478:1340#0	1
ILLUMINA-075005_0053_FC:3:1:14826:1332#0	1
ILLUMINA-075005_0053_FC:3:1:14907:1336#0	1
ILLUMINA-075005_0053_FC:3:1:14996:1340#0	1
ILLUMINA-075005_0053_FC:3:1:15395:1339#0	1
ILLUMINA-075005_0053_FC:3:1:16011:1335#0	1
ILLUMINA-075005_0053_FC:3:1:16396:1336#0	1
ILLUMINA-075005_0053_FC:3:1:16507:1341#0	1
ILLUMINA-075005_0053_FC:3:1:16535:1335#0	1
ILLUMINA-075005_0053_FC:3:1:16844:1330#0	1
ILLUMINA-075005_0053_FC:3:1:17817:1336#0	1
ILLUMINA-075005_0053_FC:3:1:18014:1333#0	1
ILLUMINA-075005_0053_FC:3:1:18277:1333#0	1
ILLUMINA-075005_0053_FC:3:1:18300:1340#0	1
ILLUMINA-075005_0053_FC:3:1:18349:1338#0	1
ILLUMINA-075005_0053_FC:3:1:19272:1339#0	1
ILLUMINA-075005_0053_FC:3:1:19468:1330#0	1
ILLUMINA-075005_0053_FC:3:1:19675:1331#0	1
ILLUMINA-075005_0053_FC:3:1:19715:1332#0	1
ILLUMINA-075005_0053_FC:3:1:1219:1352#0	1
ILLUMINA-075005_0053_FC:3:1:1237:1347#0	1
ILLUMINA-075005_0053_FC:3:1:2018:1343#0	1
ILLUMINA-075005_0053_FC:3:1:2360:1341#0	1
ILLUMINA-075005_0053_FC:3:1:2751:1343#0	1
ILLUMINA-075005_0053_FC:3:1:2953:1345#0	1
ILLUMINA-075005_0053_FC:3:1:3696:1345#0	1
ILLUMINA-075005_0053_FC:3:1:4204:1351#0	1
ILLUMINA-075005_0053_FC:3:1:4705:1352#0	1
ILLUMINA-075005_0053_FC:3:1:5810:1352#0	1
ILLUMINA-075005_0053_FC:3:1:5835:1350#0	1
ILLUMINA-075005_0053_FC:3:1:6081:1347#0	1
ILLUMINA-075005_0053_FC:3:1:6349:1351#0	1
ILLUMINA-075005_0053_FC:3:1:6457:1342#0	1
ILLUMINA-075005_0053_FC:3:1:6747:1346#0	1
ILLUMINA-075005_0053_FC:3:1:8133:1345#0	1
ILLUMINA-075005_0053_FC:3:1:8376:1350#0	1
ILLUMINA-075005_0053_FC:3:1:8754:1341#0	1
ILLUMINA-075005_0053_FC:3:1:8881:1352#0	1
ILLUMINA-075005_0053_FC:3:1:8991:1349#0	1
ILLUMINA-075005_0053_FC:3:1:9536:1341#0	1
ILLUMINA-075005_0053_FC:3:1:10065:1345#0	1
ILLUMINA-075005_0053_FC:3:1:10160:1351#0	1
ILLUMINA-075005_0053_FC:3:1:10396:1351#0	1
ILLUMINA-075005_0053_FC:3:1:11234:1346#0	1
ILLUMINA-075005_0053_FC:3:1:11682:1351#0	1
ILLUMINA-075005_0053_FC:3:1:11734:1344#0	1
ILLUMINA-075005_0053_FC:3:1:12038:1346#0	1
ILLUMINA-075005_0053_FC:3:1:12928:1345#0	1
ILLUMINA-075005_0053_FC:3:1:13097:1350#0	1
ILLUMINA-075005_0053_FC:3:1:13688:1343#0	1
ILLUMINA-075005_0053_FC:3:1:13974:1347#0	1
ILLUMINA-075005_0053_FC:3:1:14058:1341#0	1
ILLUMINA-075005_0053_FC:3:1:14259:1344#0	1
ILLUMINA-075005_0053_FC:3:1:14439:1348#0	1
ILLUMINA-075005_0053_FC:3:1:14558:1343#0	1
ILLUMINA-075005_0053_FC:3:1:15032:1351#0	1
ILLUMINA-075005_0053_FC:3:1:15509:1346#0	1
ILLUMINA-075005_0053_FC:3:1:15732:1351#0	1
ILLUMINA-075005_0053_FC:3:1:15882:1350#0	1
ILLUMINA-075005_0053_FC:3:1:16373:1346#0	1
ILLUMINA-075005_0053_FC:3:1:16684:1353#0	1
ILLUMINA-075005_0053_FC:3:1:16823:1350#0	1
ILLUMINA-075005_0053_FC:3:1:17360:1349#0	1
ILLUMINA-075005_0053_FC:3:1:17548:1346#0	1
ILLUMINA-075005_0053_FC:3:1:17956:1346#0	1
ILLUMINA-075005_0053_FC:3:1:18051:1351#0	1
ILLUMINA-075005_0053_FC:3:1:18380:1351#0	1
ILLUMINA-075005_0053_FC:3:1:18891:1352#0	1
ILLUMINA-075005_0053_FC:3:1:18977:1351#0	1
ILLUMINA-075005_0053_FC:3:1:19304:1349#0	1
ILLUMINA-075005_0053_FC:3:1:19500:1350#0	1
ILLUMINA-075005_0053_FC:3:1:1869:1364#0	1
ILLUMINA-075005_0053_FC:3:1:1977:1360#0	1
ILLUMINA-075005_0053_FC:3:1:2587:1357#0	1
ILLUMINA-075005_0053_FC:3:1:2870:1353#0	1
ILLUMINA-075005_0053_FC:3:1:3769:1355#0	1
ILLUMINA-075005_0053_FC:3:1:4378:1356#0	1
ILLUMINA-075005_0053_FC:3:1:4513:1364#0	4
ILLUMINA-075005_0053_FC:3:1:4585:1359#0	1
ILLUMINA-075005_0053_FC:3:1:4649:1359#0	1
ILLUMINA-075005_0053_FC:3:1:4843:1354#0	1
ILLUMINA-075005_0053_FC:3:1:4870:1361#0	1
ILLUMINA-075005_0053_FC:3:1:5109:1362#0	1
ILLUMINA-075005_0053_FC:3:1:5460:1357#0	1
ILLUMINA-075005_0053_FC:3:1:5530:1353#0	1
ILLUMINA-075005_0053_FC:3:1:6403:1364#0	1
ILLUMINA-075005_0053_FC:3:1:6688:1357#0	1
ILLUMINA-075005_0053_FC:3:1:6887:1356#0	1
ILLUMINA-075005_0053_FC:3:1:7003:1364#0	1
ILLUMINA-075005_0053_FC:3:1:7226:1357#0	1
ILLUMINA-075005_0053_FC:3:1:7358:1358#0	1
ILLUMINA-075005_0053_FC:3:1:8345:1355#0	1
ILLUMINA-075005_0053_FC:3:1:8814:1361#0	1
ILLUMINA-075005_0053_FC:3:1:9321:1356#0	1
ILLUMINA-075005_0053_FC:3:1:9359:1356#0	1
ILLUMINA-075005_0053_FC:3:1:9869:1358#0	1
ILLUMINA-075005_0053_FC:3:1:9925:1363#0	1
ILLUMINA-075005_0053_FC:3:1:10217:1359#0	1
ILLUMINA-075005_0053_FC:3:1:11055:1363#0	1
ILLUMINA-075005_0053_FC:3:1:11108:1361#0	1
ILLUMINA-075005_0053_FC:3:1:11475:1355#0	1
ILLUMINA-075005_0053_FC:3:1:11933:1357#0	1
ILLUMINA-075005_0053_FC:3:1:11983:1360#0	1
ILLUMINA-075005_0053_FC:3:1:13016:1359#0	1
ILLUMINA-075005_0053_FC:3:1:13746:1360#0	1
ILLUMINA-075005_0053_FC:3:1:14154:1360#0	1
ILLUMINA-075005_0053_FC:3:1:14552:1360#0	1
ILLUMINA-075005_0053_FC:3:1:14635:1358#0	1
ILLUMINA-075005_0053_FC:3:1:14827:1355#0	1
ILLUMINA-075005_0053_FC:3:1:15013:1357#0	1
ILLUMINA-075005_0053_FC:3:1:15373:1354#0	1
ILLUMINA-075005_0053_FC:3:1:15685:1358#0	1
ILLUMINA-075005_0053_FC:3:1:15774:1358#0	1
ILLUMINA-075005_0053_FC:3:1:16924:1353#0	1
ILLUMINA-075005_0053_FC:3:1:17337:1357#0	1
ILLUMINA-075005_0053_FC:3:1:17419:1356#0	1
ILLUMINA-075005_0053_FC:3:1:17533:1364#0	1
ILLUMINA-075005_0053_FC:3:1:17656:1359#0	1
ILLUMINA-075005_0053_FC:3:1:17838:1354#0	1
ILLUMINA-075005_0053_FC:3:1:17933:1363#0	1
ILLUMINA-075005_0053_FC:3:1:18098:1360#0	1
ILLUMINA-075005_0053_FC:3:1:19219:1356#0	1
ILLUMINA-075005_0053_FC:3:1:19533:1360#0	1
ILLUMINA-075005_0053_FC:3:1:19552:1362#0	1
ILLUMINA-075005_0053_FC:3:1:1634:1368#0	1
ILLUMINA-075005_0053_FC:3:1:2497:1366#0	1
ILLUMINA-075005_0053_FC:3:1:2786:1371#0	1
ILLUMINA-075005_0053_FC:3:1:3027:1374#0	1
ILLUMINA-075005_0053_FC:3:1:3072:1376#0	1
ILLUMINA-075005_0053_FC:3:1:3136:1368#0	1
ILLUMINA-075005_0053_FC:3:1:3226:1365#0	1
ILLUMINA-075005_0053_FC:3:1:3427:1369#0	1
ILLUMINA-075005_0053_FC:3:1:3711:1367#0	1
ILLUMINA-075005_0053_FC:3:1:4561:1372#0	1
ILLUMINA-075005_0053_FC:3:1:4729:1374#0	1
ILLUMINA-075005_0053_FC:3:1:4823:1374#0	1
ILLUMINA-075005_0053_FC:3:1:4998:1373#0	1
ILLUMINA-075005_0053_FC:3:1:5059:1372#0	1
ILLUMINA-075005_0053_FC:3:1:5596:1375#0	1
ILLUMINA-075005_0053_FC:3:1:5807:1373#0	1
ILLUMINA-075005_0053_FC:3:1:6140:1374#0	1
ILLUMINA-075005_0053_FC:3:1:7162:1373#0	1
ILLUMINA-075005_0053_FC:3:1:7529:1373#0	1
ILLUMINA-075005_0053_FC:3:1:7623:1366#0	1
ILLUMINA-075005_0053_FC:3:1:8128:1368#0	1
ILLUMINA-075005_0053_FC:3:1:9181:1368#0	1
ILLUMINA-075005_0053_FC:3:1:9349:1375#0	1
ILLUMINA-075005_0053_FC:3:1:9710:1366#0	1
ILLUMINA-075005_0053_FC:3:1:9964:1365#0	1
ILLUMINA-075005_0053_FC:3:1:10011:1368#0	1
ILLUMINA-075005_0053_FC:3:1:10269:1374#0	1
ILLUMINA-075005_0053_FC:3:1:10344:1372#0	1
ILLUMINA-075005_0053_FC:3:1:10426:1374#0	1
ILLUMINA-075005_0053_FC:3:1:10499:1370#0	1
ILLUMINA-075005_0053_FC:3:1:11266:1371#0	1
ILLUMINA-075005_0053_FC:3:1:11320:1374#0	1
ILLUMINA-075005_0053_FC:3:1:11445:1368#0	1
ILLUMINA-075005_0053_FC:3:1:11631:1370#0	1
ILLUMINA-075005_0053_FC:3:1:11856:1374#0	7
ILLUMINA-075005_0053_FC:3:1:13207:1373#0	1
ILLUMINA-075005_0053_FC:3:1:13586:1365#0	1
ILLUMINA-075005_0053_FC:3:1:13810:1375#0	1
ILLUMINA-075005_0053_FC:3:1:14393:1369#0	1
ILLUMINA-075005_0053_FC:3:1:14924:1375#0	1
ILLUMINA-075005_0053_FC:3:1:15215:1366#0	1
ILLUMINA-075005_0053_FC:3:1:15529:1365#0	1
ILLUMINA-075005_0053_FC:3:1:15583:1375#0	1
ILLUMINA-075005_0053_FC:3:1:15934:1366#0	1
ILLUMINA-075005_0053_FC:3:1:16120:1368#0	1
ILLUMINA-075005_0053_FC:3:1:16328:1369#0	1
ILLUMINA-075005_0053_FC:3:1:16360:1366#0	1
ILLUMINA-075005_0053_FC:3:1:16729:1370#0	1
ILLUMINA-075005_0053_FC:3:1:17260:1369#0	1
ILLUMINA-075005_0053_FC:3:1:17489:1368#0	1
ILLUMINA-075005_0053_FC:3:1:17773:1366#0	1
ILLUMINA-075005_0053_FC:3:1:17996:1366#0	1
ILLUMINA-075005_0053_FC:3:1:18345:1369#0	1
ILLUMINA-075005_0053_FC:3:1:18501:1365#0	1
ILLUMINA-075005_0053_FC:3:1:18725:1365#0	1
ILLUMINA-075005_0053_FC:3:1:18768:1373#0	1
ILLUMINA-075005_0053_FC:3:1:19295:1369#0	1
ILLUMINA-075005_0053_FC:3:1:19456:1368#0	1
ILLUMINA-075005_0053_FC:3:1:19514:1368#0	1
ILLUMINA-075005_0053_FC:3:1:1370:1379#0	1
ILLUMINA-075005_0053_FC:3:1:1407:1387#0	1
ILLUMINA-075005_0053_FC:3:1:1582:1386#0	1
ILLUMINA-075005_0053_FC:3:1:2374:1384#0	1
ILLUMINA-075005_0053_FC:3:1:2536:1378#0	1
ILLUMINA-075005_0053_FC:3:1:2663:1383#0	1
ILLUMINA-075005_0053_FC:3:1:2766:1381#0	1
ILLUMINA-075005_0053_FC:3:1:2967:1377#0	1
ILLUMINA-075005_0053_FC:3:1:3149:1381#0	1
ILLUMINA-075005_0053_FC:3:1:3377:1385#0	1
ILLUMINA-075005_0053_FC:3:1:3622:1387#0	1
ILLUMINA-075005_0053_FC:3:1:3952:1382#0	1
ILLUMINA-075005_0053_FC:3:1:4378:1378#0	1
ILLUMINA-075005_0053_FC:3:1:5433:1385#0	1
ILLUMINA-075005_0053_FC:3:1:5547:1379#0	1
ILLUMINA-075005_0053_FC:3:1:6368:1378#0	1
ILLUMINA-075005_0053_FC:3:1:6688:1381#0	1
ILLUMINA-075005_0053_FC:3:1:6843:1383#0	1
ILLUMINA-075005_0053_FC:3:1:7434:1382#0	1
ILLUMINA-075005_0053_FC:3:1:7843:1388#0	1
ILLUMINA-075005_0053_FC:3:1:8319:1385#0	1
ILLUMINA-075005_0053_FC:3:1:8452:1386#0	1
ILLUMINA-075005_0053_FC:3:1:8779:1387#0	1
ILLUMINA-075005_0053_FC:3:1:9457:1386#0	1
ILLUMINA-075005_0053_FC:3:1:9544:1383#0	1
ILLUMINA-075005_0053_FC:3:1:9603:1383#0	1
ILLUMINA-075005_0053_FC:3:1:9684:1377#0	1
ILLUMINA-075005_0053_FC:3:1:10362:1386#0	1
ILLUMINA-075005_0053_FC:3:1:10715:1377#0	1
ILLUMINA-075005_0053_FC:3:1:10788:1379#0	1
ILLUMINA-075005_0053_FC:3:1:10822:1378#0	1
ILLUMINA-075005_0053_FC:3:1:10979:1378#0	1
ILLUMINA-075005_0053_FC:3:1:11002:1385#0	1
ILLUMINA-075005_0053_FC:3:1:11563:1383#0	1
ILLUMINA-075005_0053_FC:3:1:11595:1378#0	1
ILLUMINA-075005_0053_FC:3:1:11940:1381#0	1
ILLUMINA-075005_0053_FC:3:1:12565:1385#0	1
ILLUMINA-075005_0053_FC:3:1:13111:1379#0	1
ILLUMINA-075005_0053_FC:3:1:13893:1381#0	1
ILLUMINA-075005_0053_FC:3:1:14115:1379#0	1
ILLUMINA-075005_0053_FC:3:1:14361:1381#0	1
ILLUMINA-075005_0053_FC:3:1:14581:1380#0	1
ILLUMINA-075005_0053_FC:3:1:14734:1386#0	1
ILLUMINA-075005_0053_FC:3:1:15377:1381#0	1
ILLUMINA-075005_0053_FC:3:1:15441:1382#0	1
ILLUMINA-075005_0053_FC:3:1:16029:1388#0	1
ILLUMINA-075005_0053_FC:3:1:16471:1387#0	1
ILLUMINA-075005_0053_FC:3:1:16642:1378#0	1
ILLUMINA-075005_0053_FC:3:1:16666:1382#0	1
ILLUMINA-075005_0053_FC:3:1:17373:1388#0	1
ILLUMINA-075005_0053_FC:3:1:17677:1379#0	1
ILLUMINA-075005_0053_FC:3:1:18208:1381#0	1
ILLUMINA-075005_0053_FC:3:1:18483:1388#0	1
ILLUMINA-075005_0053_FC:3:1:18506:1388#0	1
ILLUMINA-075005_0053_FC:3:1:18915:1382#0	1
ILLUMINA-075005_0053_FC:3:1:19232:1385#0	1
ILLUMINA-075005_0053_FC:3:1:19424:1387#0	1
ILLUMINA-075005_0053_FC:3:1:1267:1396#0	1
ILLUMINA-075005_0053_FC:3:1:1486:1396#0	1
ILLUMINA-075005_0053_FC:3:1:1598:1394#0	1
ILLUMINA-075005_0053_FC:3:1:1825:1395#0	1
ILLUMINA-075005_0053_FC:3:1:1988:1392#0	1
ILLUMINA-075005_0053_FC:3:1:2593:1388#0	1
ILLUMINA-075005_0053_FC:3:1:3534:1399#0	1
ILLUMINA-075005_0053_FC:3:1:4204:1396#0	1
ILLUMINA-075005_0053_FC:3:1:4552:1388#0	1
ILLUMINA-075005_0053_FC:3:1:5178:1398#0	1
ILLUMINA-075005_0053_FC:3:1:5729:1394#0	1
ILLUMINA-075005_0053_FC:3:1:6094:1394#0	1
ILLUMINA-075005_0053_FC:3:1:6129:1389#0	1
ILLUMINA-075005_0053_FC:3:1:6388:1390#0	1
ILLUMINA-075005_0053_FC:3:1:7015:1394#0	1
ILLUMINA-075005_0053_FC:3:1:7744:1388#0	1
ILLUMINA-075005_0053_FC:3:1:8094:1398#0	1
ILLUMINA-075005_0053_FC:3:1:8379:1393#0	1
ILLUMINA-075005_0053_FC:3:1:8741:1398#0	1
ILLUMINA-075005_0053_FC:3:1:9161:1391#0	1
ILLUMINA-075005_0053_FC:3:1:9298:1388#0	1
ILLUMINA-075005_0053_FC:3:1:9329:1391#0	1
ILLUMINA-075005_0053_FC:3:1:10176:1398#0	1
ILLUMINA-075005_0053_FC:3:1:10213:1395#0	1
ILLUMINA-075005_0053_FC:3:1:10265:1393#0	1
ILLUMINA-075005_0053_FC:3:1:10383:1391#0	1
ILLUMINA-075005_0053_FC:3:1:10492:1396#0	1
ILLUMINA-075005_0053_FC:3:1:10523:1396#0	1
ILLUMINA-075005_0053_FC:3:1:10727:1390#0	1
ILLUMINA-075005_0053_FC:3:1:10946:1392#0	1
ILLUMINA-075005_0053_FC:3:1:11075:1393#0	1
ILLUMINA-075005_0053_FC:3:1:11482:1394#0	1
ILLUMINA-075005_0053_FC:3:1:11503:1395#0	1
ILLUMINA-075005_0053_FC:3:1:11604:1398#0	1
ILLUMINA-075005_0053_FC:3:1:11779:1399#0	1
ILLUMINA-075005_0053_FC:3:1:12043:1388#0	1
ILLUMINA-075005_0053_FC:3:1:13189:1391#0	1
ILLUMINA-075005_0053_FC:3:1:13405:1393#0	1
ILLUMINA-075005_0053_FC:3:1:13422:1399#0	1
ILLUMINA-075005_0053_FC:3:1:13580:1398#0	1
ILLUMINA-075005_0053_FC:3:1:13622:1394#0	1
ILLUMINA-075005_0053_FC:3:1:14190:1398#0	1
ILLUMINA-075005_0053_FC:3:1:15034:1399#0	1
ILLUMINA-075005_0053_FC:3:1:15189:1391#0	1
ILLUMINA-075005_0053_FC:3:1:15466:1395#0	1
ILLUMINA-075005_0053_FC:3:1:16090:1391#0	1
ILLUMINA-075005_0053_FC:3:1:16263:1391#0	1
ILLUMINA-075005_0053_FC:3:1:17269:1389#0	1
ILLUMINA-075005_0053_FC:3:1:17444:1390#0	1
ILLUMINA-075005_0053_FC:3:1:17692:1393#0	1
ILLUMINA-075005_0053_FC:3:1:17721:1396#0	1
ILLUMINA-075005_0053_FC:3:1:17802:1397#0	1
ILLUMINA-075005_0053_FC:3:1:18306:1391#0	1
ILLUMINA-075005_0053_FC:3:1:18529:1394#0	1
ILLUMINA-075005_0053_FC:3:1:18836:1392#0	1
ILLUMINA-075005_0053_FC:3:1:19409:1395#0	1
ILLUMINA-075005_0053_FC:3:1:1127:1407#0	1
ILLUMINA-075005_0053_FC:3:1:2413:1408#0	1
ILLUMINA-075005_0053_FC:3:1:2916:1403#0	1
ILLUMINA-075005_0053_FC:3:1:3032:1406#0	1
ILLUMINA-075005_0053_FC:3:1:3628:1411#0	1
ILLUMINA-075005_0053_FC:3:1:4149:1407#0	1
ILLUMINA-075005_0053_FC:3:1:4793:1409#0	1
ILLUMINA-075005_0053_FC:3:1:4972:1403#0	1
ILLUMINA-075005_0053_FC:3:1:5688:1410#0	1
ILLUMINA-075005_0053_FC:3:1:5976:1408#0	1
ILLUMINA-075005_0053_FC:3:1:6516:1401#0	1
ILLUMINA-075005_0053_FC:3:1:6804:1402#0	1
ILLUMINA-075005_0053_FC:3:1:6848:1402#0	1
ILLUMINA-075005_0053_FC:3:1:7225:1402#0	1
ILLUMINA-075005_0053_FC:3:1:7243:1407#0	1
ILLUMINA-075005_0053_FC:3:1:7289:1408#0	1
ILLUMINA-075005_0053_FC:3:1:7509:1402#0	1
ILLUMINA-075005_0053_FC:3:1:8126:1410#0	1
ILLUMINA-075005_0053_FC:3:1:8260:1408#0	1
ILLUMINA-075005_0053_FC:3:1:8284:1410#0	1
ILLUMINA-075005_0053_FC:3:1:8629:1403#0	1
ILLUMINA-075005_0053_FC:3:1:9155:1409#0	1
ILLUMINA-075005_0053_FC:3:1:9384:1403#0	1
ILLUMINA-075005_0053_FC:3:1:9845:1410#0	1
ILLUMINA-075005_0053_FC:3:1:10570:1405#0	1
ILLUMINA-075005_0053_FC:3:1:10727:1410#0	1
ILLUMINA-075005_0053_FC:3:1:11220:1401#0	1
ILLUMINA-075005_0053_FC:3:1:12000:1403#0	1
ILLUMINA-075005_0053_FC:3:1:12424:1411#0	1
ILLUMINA-075005_0053_FC:3:1:12447:1401#0	1
ILLUMINA-075005_0053_FC:3:1:12560:1406#0	1
ILLUMINA-075005_0053_FC:3:1:12760:1408#0	1
ILLUMINA-075005_0053_FC:3:1:12884:1405#0	1
ILLUMINA-075005_0053_FC:3:1:12985:1410#0	1
ILLUMINA-075005_0053_FC:3:1:13030:1408#0	1
ILLUMINA-075005_0053_FC:3:1:13099:1403#0	1
ILLUMINA-075005_0053_FC:3:1:13324:1405#0	1
ILLUMINA-075005_0053_FC:3:1:13840:1401#0	1
ILLUMINA-075005_0053_FC:3:1:14118:1404#0	1
ILLUMINA-075005_0053_FC:3:1:14225:1401#0	1
ILLUMINA-075005_0053_FC:3:1:14802:1402#0	1
ILLUMINA-075005_0053_FC:3:1:14895:1405#0	1
ILLUMINA-075005_0053_FC:3:1:14971:1400#0	1
ILLUMINA-075005_0053_FC:3:1:15088:1405#0	1
ILLUMINA-075005_0053_FC:3:1:15189:1409#0	1
ILLUMINA-075005_0053_FC:3:1:15526:1411#0	1
ILLUMINA-075005_0053_FC:3:1:15575:1411#0	1
ILLUMINA-075005_0053_FC:3:1:15712:1403#0	1
ILLUMINA-075005_0053_FC:3:1:15810:1403#0	1
ILLUMINA-075005_0053_FC:3:1:15888:1403#0	1
ILLUMINA-075005_0053_FC:3:1:16479:1404#0	1
ILLUMINA-075005_0053_FC:3:1:16594:1408#0	1
ILLUMINA-075005_0053_FC:3:1:16825:1403#0	1
